Player,Year,Pk,G,PPG,APG,Start%,All-NBA,All Star,All-Defense,3P%,3PM_36,PTS_36,AST_36,REB_36,OBPM,DBPM,TS%,USG%,TOV%
Daequan Cook,2007,21.0,328.0,6.457926829268292,0.7542682926829267,0.14939024390243902,0.0,0.0,0.0,0.3587662337662338,2.6550976138828633,12.69881528449858,1.4597029868179543,4.222926747872518,-1.5570332054063072,-1.212197563824462,0.4968191223093609,17.992674787251794,7.518288002669781
Jared Dudley,2007,22.0,904.0,7.351659292035399,1.5355088495575218,0.3163716814159292,0.0,0.0,0.0,0.3929684023141967,1.5801560868916837,11.869960729731073,2.4946065516727147,5.098374509121639,-0.15289556096833523,0.30456827558781124,0.5744864542426803,14.36802704180544,11.876194263558185
Wilson Chandler,2007,23.0,676.0,12.516568047337278,1.7707100591715976,0.7144970414201184,0.0,0.0,0.0,0.34140625,1.5509439542564203,15.017893232119091,2.1383151772070783,6.342189579533692,-0.638285601616799,-0.650924237196234,0.5302792921575394,19.115606053137473,10.618041110070488
Rudy Fernández,2007,24.0,249.0,9.039357429718876,2.206425702811245,0.040160642570281124,0.0,0.0,0.0,0.36006974716652135,2.492539815590947,13.603352891869237,3.343503772003353,3.6694048616932102,1.1155909471919532,0.6071919530595139,0.5516137468566639,18.251064543168482,12.284576697401508
Morris Almond,2007,25.0,38.0,3.134210526315789,0.32105263157894737,0.02631578947368421,0.0,0.0,0.0,0.2916666666666667,0.6980609418282548,11.867036011080332,1.1966759002770082,4.587257617728532,-5.275346260387812,-0.8052631578947368,0.46242659279778386,18.31662049861496,12.521329639889196
Aaron Brooks,2007,26.0,645.0,9.711162790697674,2.9812403100775193,0.2837209302325581,0.0,0.0,0.0,0.369702434625789,2.1965920083339534,16.766426073368553,5.156633678101049,2.8903936304784583,0.059840761961455484,-1.2417739415135056,0.5253157228960488,23.11710692759878,14.450442741275392
Arron Afflalo,2007,27.0,762.0,10.757086614173227,1.8233595800524933,0.7047244094488189,0.0,0.0,0.0,0.38639455782312926,1.472562292956935,14.16909117096356,2.395506265303183,3.760910269336022,-0.5285803447117001,-0.9891209371549283,0.5570189639445005,17.79220317826108,10.265307984060685
Tiago Splitter,2007,28.0,355.0,7.915492957746479,1.1769014084507043,0.4309859154929577,0.0,0.0,0.0,0.14285714285714285,0.010569583088667059,14.881972988843218,2.2354668232530828,9.401644157369349,0.10193775689958896,1.023399882560188,0.5971222842043452,18.328288314738696,13.92476512037581
Alando Tucker,2007,29.0,51.0,4.141176470588235,0.3235294117647059,0.0196078431372549,0.0,0.0,0.0,0.29411764705882354,0.8450704225352113,17.830985915492956,1.352112676056338,4.140845070422535,-0.7352112676056338,-3.702816901408451,0.5064084507042254,23.514084507042252,8.340845070422535
Petteri Koponen,2007,30.0,,,,,,,,,,,,,,,,,
Carl Landry,2007,31.0,513.0,10.805263157894737,0.6914230019493177,0.18128654970760233,0.0,0.0,0.0,0.3,0.028115237764665048,17.309614717112115,1.1089899340506768,7.912877473099618,0.5291044776119402,-0.7705744533148213,0.5950600485942381,20.543361679972232,11.48339986115932
Gabe Pruitt,2007,32.0,62.0,2.024193548387097,0.8241935483870968,0.0,0.0,0.0,0.0,0.2833333333333333,1.3275488069414316,9.761388286334057,4.060737527114967,3.982646420824295,-4.032754880694143,1.2763557483731018,0.41767245119305857,17.63340563991323,13.958134490238612
Marcus Williams,2007,33.0,13.0,1.0692307692307692,0.25384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,12.923076923076923,2.769230769230769,11.076923076923077,-3.3923076923076927,-1.9692307692307696,0.3076923076923077,26.207692307692305,0.0
Nick Fazekas,2007,34.0,26.0,4.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.319702602230484,1.4721189591078068,11.910780669144982,0.9,-0.4,0.584,18.0,12.4
Glen Davis,2007,35.0,514.0,7.998443579766539,0.8832684824902723,0.23540856031128404,0.0,0.0,0.0,0.18181818181818182,0.03313391624482283,13.621352968246663,1.5142199723884031,7.408743672342384,-2.7060193281178098,0.1018039576622181,0.4960600092038656,20.05687988955361,11.39387942936033
Jermareo Davidson,2007,36.0,52.0,3.1461538461538465,0.24615384615384617,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,13.468822170900692,1.163972286374134,7.981524249422633,-4.189838337182447,-1.0101616628175518,0.4516120092378753,20.977136258660504,10.871824480369515
Josh McRoberts,2007,37.0,433.0,5.404157043879907,2.0806004618937646,0.4133949191685912,0.0,0.0,0.0,0.3402777777777778,0.85310119695321,10.154515778019586,3.9216539717083787,7.338411316648531,-0.6974368274694717,0.9669689275782855,0.5401358965058638,13.925160198283159,15.057598839318098
Kyrylo Fesenko,2007,38.0,135.0,2.253333333333334,0.27777777777777773,0.05185185185185185,0.0,0.0,0.0,0.0,0.0,9.91869918699187,1.3008130081300813,8.747967479674797,-5.590876242095755,-0.1714543812104788,0.4874435411020777,15.392411924119239,17.54598012646793
Stanko Barać,2007,39.0,,,,,,,,,,,,,,,,,
Sun Yue,2007,40.0,10.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.714285714285714,2.5714285714285716,0.0,-17.2,-2.3,0.273,22.0,21.4
Chris Richard,2007,41.0,70.0,1.9514285714285713,0.32571428571428573,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,6.230769230769231,1.1538461538461537,8.953846153846154,-5.231794871794872,-0.49692307692307697,0.5106461538461539,9.885128205128204,22.314358974358974
Derrick Byars,2007,42.0,2.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.72972972972973,0.972972972972973,10.702702702702704,-2.3,-2.5,0.392,15.7,0.0
Adam Haluska,2007,43.0,,,,,,,,,,,,,,,,,
Reyshawn Terry,2007,44.0,,,,,,,,,,,,,,,,,
Jared Jordan,2007,45.0,,,,,,,,,,,,,,,,,
Stéphane Lasme,2007,46.0,16.0,5.2,0.2,0.25,0.0,0.0,0.0,0.0,0.0,9.861386138613861,0.3564356435643564,6.297029702970297,-4.8,0.3,0.488,15.600000000000001,15.0
Dominic McGuire,2007,47.0,342.0,2.7187134502923977,1.230701754385965,0.24561403508771928,0.0,0.0,0.0,0.1875,0.02019446522064323,6.320867614061331,2.8406881077038144,7.869109947643979,-2.712415856394914,0.6029356768885564,0.4535830216903516,10.950430067314885,19.298373223635004
Marc Gasol,2007,48.0,891.0,14.034680134680134,3.3622895622895617,0.9719416386083053,2.0,3.0,1.0,0.36006683375104426,0.5402695079912253,15.686618614854277,3.7555625195863365,8.278282670009402,1.2687349838086288,1.7950938403147745,0.5603170723214597,20.446519725617186,13.7829416066019
Aaron Gray,2007,49.0,318.0,3.3531446540880503,0.6650943396226415,0.27358490566037735,0.0,0.0,0.0,0.0,0.0,9.96520384315762,1.935081796935861,11.12438327707089,-3.525006491820307,-0.0760321994287198,0.5275367437029344,15.072266943651,21.24827317579849
Renaldas Seibutis,2007,50.0,,,,,,,,,,,,,,,,,
JamesOn Curry,2007,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,-0.6,0.0,0.0,0.0
Taurean Green,2007,52.0,17.0,1.6,0.6,0.0,0.0,0.0,0.0,0.18181818181818182,0.972972972972973,13.135135135135135,5.351351351351352,4.864864864864865,-5.3,-2.2,0.44599999999999995,24.3,22.9
Demetris Nichols,2007,53.0,18.0,1.2555555555555555,0.14444444444444446,0.0,0.0,0.0,0.0,0.2,1.8620689655172413,13.655172413793103,1.2413793103448276,4.344827586206897,-7.248275862068965,-3.089655172413793,0.33275862068965517,28.268965517241377,11.227586206896552
Brad Newley,2007,54.0,,,,,,,,,,,,,,,,,
Herbert Hill,2007,55.0,,,,,,,,,,,,,,,,,
Ramon Sessions,2007,56.0,691.0,10.349782923299566,4.056005788712012,0.21128798842257598,0.0,0.0,0.0,0.3161094224924012,0.46454494695700727,15.948632049134561,6.269123394751535,4.109436069235064,0.3365841553446243,-1.053539301445499,0.5300282275575408,21.990439853588928,14.984626837893169
Sammy Mejia,2007,57.0,,,,,,,,,,,,,,,,,
Georgios Printezis,2007,58.0,,,,,,,,,,,,,,,,,
D.J. Strawberry,2007,59.0,33.0,2.2,0.9,0.0,0.0,0.0,0.0,0.24,0.8,9.733333333333333,4.0,3.7333333333333334,-5.9,0.3,0.364,18.5,9.9
Milovan Raković,2007,60.0,,,,,,,,,,,,,,,,,
Derrick Rose,2008,1.0,723.0,17.396542185338866,5.215352697095436,0.7164591977869986,1.0,3.0,0.0,0.3161843515541265,0.9630905958102839,20.523623832411353,6.153985671533508,3.7935975333272878,2.3576675433028025,-1.0857168767570509,0.525992790423506,27.577219552008707,12.736737099845836
Michael Beasley,2008,2.0,609.0,12.42495894909688,1.306896551724138,0.39080459770114945,0.0,0.0,0.0,0.34850299401197604,0.7535064374595412,19.596346112349853,2.0404229303028125,7.408185283751708,-0.7025965618931167,-1.0345752715241314,0.519662231173128,26.86981227073294,12.301481694598285
O.J. Mayo,2008,3.0,547.0,13.853930530164533,2.9522851919561246,0.5941499085923218,0.0,0.0,0.0,0.3734149540883253,1.8171286719073232,16.115846090194456,3.419351025474319,3.630001773154442,-0.1349843371357645,-0.7217861575743247,0.5299742301554465,22.127141083988413,13.722400851114132
Russell Westbrook,2008,4.0,1162.0,21.696471600688472,8.152065404475044,0.8941480206540448,9.0,9.0,0.0,0.3041089345437172,1.1726414370154294,23.22345896983189,8.72157826053581,7.652107162048054,3.3885494229932704,0.5005194339960595,0.5237635167984442,31.602707197871087,16.1395025715821
Kevin Love,2008,5.0,929.0,16.454897739504844,2.3057050592034445,0.736275565123789,2.0,5.0,0.0,0.3687150837988827,2.1794965876568577,20.20855654215895,2.841271006090849,12.420488735598445,3.8067402950025686,-0.5544947530637705,0.5713116239818008,24.261154325970498,11.160170984075732
Danilo Gallinari,2008,6.0,777.0,14.939124839124839,1.8842985842985844,0.7245817245817245,0.0,0.0,0.0,0.38065359477124183,2.3389558232931726,18.64578313253012,2.3598393574297187,5.812048192771084,2.364082998661312,-0.6757965194109773,0.5905919232485496,20.866064257028114,8.498264167782239
Eric Gordon,2008,7.0,886.0,15.647629796839729,2.769074492099323,0.7358916478555305,0.0,0.0,0.0,0.3710887465690759,2.596670934699104,17.756722151088347,3.128040973111396,2.646606914212548,0.6017570066865842,-1.341741357234315,0.5657299758144829,21.8864169867691,11.86237018068004
Joe Alexander,2008,8.0,67.0,4.1985074626865675,0.6522388059701492,0.0,0.0,0.0,0.0,0.3404255319148936,0.7731543624161074,13.626845637583893,2.1261744966442953,5.798657718120805,-3.6218791946308726,-0.061073825503355716,0.4853973154362416,20.526308724832216,14.992751677852349
D.J. Augustin,2008,9.0,976.0,9.492110655737704,3.854200819672131,0.3422131147540984,0.0,0.0,0.0,0.38115372999093927,1.9881843245372193,14.586845214651438,5.925167388735723,2.8436392280425364,0.46830773270316395,-1.1661546540632794,0.5593565270666492,19.116340641547417,14.775629075313988
Brook Lopez,2008,10.0,1025.0,16.081951219512195,1.4311219512195124,0.9609756097560975,0.0,1.0,2.0,0.348993288590604,1.087809917355372,19.148243801652892,1.7107438016528926,7.363636363636363,1.190363507231405,0.12872223657024798,0.5778668969524793,22.838290934917357,10.347875774793389
Jerryd Bayless,2008,11.0,586.0,8.39419795221843,2.8452218430034133,0.1689419795221843,0.0,0.0,0.0,0.36107091172214184,1.438731379144642,14.15377222489188,4.826525708793849,3.560788082652571,-1.1362886432804742,-0.5198302098350152,0.5226544129424956,20.124931923754605,14.907071920551015
Jason Thompson,2008,12.0,588.0,8.853571428571428,1.0627551020408164,0.7006802721088435,0.0,0.0,0.0,0.14285714285714285,0.014575882313246509,12.656724475335718,1.5426142114852555,9.425737229232741,-1.706484918010662,-0.9407314933531278,0.5295040151157299,16.866063836966056,13.23219515486875
Brandon Rush,2008,13.0,481.0,6.753222453222453,0.9900207900207901,0.3388773388773389,0.0,0.0,0.0,0.4015384615384615,1.7788716395304809,11.075350246118894,1.5948504354411208,4.815221507004923,-1.129865581219235,-0.28474062854979176,0.531253502461189,14.446800454373344,11.70869935630443
Anthony Randolph,2008,14.0,252.0,7.09047619047619,0.7440476190476191,0.17063492063492064,0.0,0.0,0.0,0.24096385542168675,0.18745118458734705,16.767508461338192,1.752668575891695,10.103618849258005,-1.568758135902109,-0.008565477740171855,0.5137089299661546,22.849284040614425,14.663811507419945
Robin Lopez,2008,15.0,992.0,8.389919354838709,0.8225806451612904,0.6118951612903226,0.0,0.0,0.0,0.296875,0.09800831064622438,14.31609113053446,1.4082246740220663,8.01260925634045,-0.5136839088694656,-0.6269140755600134,0.5749149830443712,17.532717199216698,12.747986817595644
Marreese Speights,2008,16.0,705.0,7.9316312056737575,0.6539007092198582,0.11063829787234042,0.0,0.0,0.0,0.3563748079877112,0.7849624060150376,18.9203007518797,1.5597744360902255,9.727443609022556,-1.1523966165413533,-1.0758928571428572,0.5271816729323308,24.839567669172933,10.354154135338346
Roy Hibbert,2008,17.0,662.0,10.006948640483383,1.3341389728096678,0.8851963746223565,0.0,2.0,1.0,0.25,0.013179571663920923,14.521691378363537,1.9439868204283361,9.166392092257002,-1.912758557569101,0.7689669900543046,0.5147713710415522,20.446695954603697,13.914521935444508
JaVale McGee,2008,18.0,909.0,7.599229922992299,0.4207920792079208,0.3773377337733773,0.0,0.0,0.0,0.19230769230769232,0.03679476696647588,16.942763695829928,0.946852003270646,11.227309893704007,-0.6520168983374216,0.64030389751976,0.5921221041155629,19.988607249931864,13.242423003543198
J.J. Hickson,2008,19.0,534.0,9.523595505617978,0.8340823970037453,0.5749063670411985,0.0,0.0,0.0,0.0,0.0,15.338867924528302,1.3554716981132076,10.98566037735849,-0.8054423480083858,-1.0210398322851155,0.5368395807127883,20.795463312368973,14.036159329140462
Alexis Ajinça,2008,20.0,293.0,5.315358361774744,0.4822525597269624,0.2593856655290102,0.0,0.0,0.0,0.2857142857142857,0.11062740076824584,14.317029449423815,1.3183098591549296,10.601792573623559,-2.9104225352112674,0.10711907810499359,0.5495656850192062,19.324097311139568,15.06038412291933
Ryan Anderson,2008,21.0,649.0,12.326656394453005,0.9016949152542374,0.4453004622496148,0.0,0.0,0.0,0.3795474076195932,2.844534557815016,17.176695092134295,1.258035661041207,7.32709165722464,2.569950503906017,-1.514622219571829,0.5613253026417796,20.949388753056233,7.889850319041088
Courtney Lee,2008,22.0,811.0,9.566337854500617,1.6688039457459927,0.6387176325524044,0.0,0.0,0.0,0.38778220451527223,1.4375056978758318,12.742273680371957,2.2202570881575348,3.49038198559577,-0.9651062084055064,0.3687938736439055,0.5502384902908196,16.09375056978758,9.772928252347524
Kosta Koufos,2008,23.0,686.0,5.706851311953352,0.5285714285714286,0.3323615160349854,0.0,0.0,0.0,0.0,0.0,12.498269896193772,1.1466595688048975,11.025818472185254,-1.2679176648034782,-0.04168219323928667,0.5474022713157661,16.02604028036554,11.697001153402537
Serge Ibaka,2008,24.0,919.0,11.992491838955388,0.7960826985854189,0.7584330794341676,0.0,0.0,3.0,0.35927442949093036,0.8796911688621801,15.800055716957853,1.0731086082699886,9.331316910096708,0.06974171210251923,0.4194491980737851,0.571151550125363,18.97677398814025,10.981358697815098
Nicolas Batum,2008,25.0,1053.0,10.390028490028492,3.2849952516619187,0.8195631528964862,0.0,0.0,0.0,0.366079295154185,1.9134606159455052,12.603281205027344,3.9881032332341935,6.048930250407752,0.7971281460871791,0.7186318718219322,0.5668559915571333,16.257632159646935,14.179663564552753
George Hill,2008,26.0,915.0,10.439234972677594,3.0784699453551916,0.5289617486338798,0.0,0.0,0.0,0.37962962962962965,1.5663034161870943,14.024733684339415,4.124403085588344,4.012734174115343,0.32238275988735154,0.8290967715603443,0.5719925717317661,17.316754418187013,11.645194073711275
Darrell Arthur,2008,27.0,503.0,6.525049701789264,0.8363817097415507,0.21073558648111332,0.0,0.0,0.0,0.35152838427947597,0.6479597540525434,13.20871995528228,1.6460592509782002,7.115483510340972,-2.4623812185578537,0.3190050307434321,0.49396981553940755,18.55359418669648,11.228339854667412
Donté Greene,2008,28.0,253.0,6.092490118577076,0.6956521739130435,0.3241106719367589,0.0,0.0,0.0,0.3044280442804428,1.3946935900446114,13.02559286217422,1.5468419816858416,5.071613054707678,-1.993496125851139,-0.796407607419582,0.48924653674571494,18.478140408546604,12.33282460671519
D.J. White,2008,29.0,138.0,5.885507246376812,0.5702898550724638,0.07971014492753623,0.0,0.0,0.0,0.3333333333333333,0.01705352913311227,13.813358597820939,1.3642823306489815,7.452392231170061,-1.1985788725722404,-0.8641875888204642,0.5318266224538134,17.93221222169588,7.952344860255804
J.R. Giddens,2008,30.0,38.0,1.9631578947368424,0.3368421052631579,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,10.639676113360323,1.894736842105263,7.870445344129554,-4.260323886639676,-0.154251012145749,0.49766801619433193,16.913765182186236,19.678137651821864
Nikola Peković,2008,31.0,271.0,12.575276752767529,0.7453874538745389,0.7158671586715867,0.0,0.0,0.0,0.0,0.0,18.176156583629894,1.0622775800711743,9.645907473309608,0.7543594306049821,-1.4478647686832737,0.570084074733096,22.08156880189798,12.385112692763938
Walter Sharpe,2008,32.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,5.4,-9.1,-1.1,0.337,28.3,0.0
Joey Dorsey,2008,33.0,130.0,2.6476923076923082,0.4292307692307692,0.2,0.0,0.0,0.0,0.0,0.0,8.32258064516129,1.3306451612903225,12.411290322580646,-3.1051075268817203,0.43051075268817196,0.5109852150537635,12.49758064516129,20.136827956989247
Mario Chalmers,2008,34.0,646.0,8.891021671826625,3.7306501547987616,0.6191950464396285,0.0,0.0,0.0,0.35067347886669764,1.5761090171064076,11.988866338069005,5.035198608292259,3.3087851551174254,-1.509196868657582,0.8766135111626558,0.5465973325601625,17.48712090461003,18.640278341548274
DeAndre Jordan,2008,35.0,1055.0,8.782274881516587,0.9365876777251185,0.7450236966824645,3.0,1.0,2.0,0.15384615384615385,0.0026493965263467765,12.285251692670004,1.3141006770680013,13.91065646158375,0.46413747424197827,0.7372792169561379,0.6445555637327053,14.058371357079778,16.34318884309685
Ömer Aşık,2008,36.0,471.0,5.250318471337579,0.5908704883227177,0.5562632696390658,0.0,0.0,0.0,0.0,0.0,9.68359375,1.09375,13.1328125,-1.9576605902777782,-0.011382378472222232,0.5451907552083334,13.57648654513889,19.415147569444443
Luc Mbah a Moute,2008,37.0,689.0,6.360522496371554,0.8656023222060958,0.6574746008708273,0.0,0.0,0.0,0.3344103392568659,0.46464646464646464,9.831649831649832,1.3198653198653199,6.285072951739618,-2.2031674772415513,0.7063786008230453,0.5204551689736875,13.566953485472006,13.231718418755454
Kyle Weaver,2008,38.0,73.0,4.942465753424658,1.6246575342465752,0.2602739726027397,0.0,0.0,0.0,0.35294117647058826,1.0964467005076142,9.47643219724438,3.1065989847715736,4.124728063814358,-2.165989847715736,1.0997824510514866,0.5431943437273387,13.383176214648296,19.204858593183467
Sonny Weems,2008,39.0,183.0,6.4863387978142075,1.4240437158469947,0.2568306010928962,0.0,0.0,0.0,0.2833333333333333,0.36701649175412293,12.834782608695653,2.7742128935532233,4.339430284857571,-2.6596101949025486,-1.5560719640179912,0.5012581709145427,18.628515742128936,14.694932533733136
Chris Douglas-Roberts,2008,40.0,222.0,7.060810810810811,1.1342342342342342,0.2747747747747748,0.0,0.0,0.0,0.32941176470588235,0.6902533668112303,12.909381419767177,2.0871947044053867,3.8785665373202467,-1.9896370691622918,-0.22323670394887016,0.529513353115727,17.81154987445789,11.62259758046108
Nathan Jawai,2008,41.0,45.0,2.8133333333333335,0.52,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,10.524361948955917,2.0046403712296983,8.853828306264502,-3.4628770301624128,-0.9719257540603249,0.4746403712296984,16.22505800464037,18.196519721577726
Sean Singletary,2008,42.0,37.0,2.4,0.8,0.05405405405405406,0.0,0.0,0.0,0.4,1.188118811881188,10.693069306930694,3.4455445544554455,4.158415841584159,-5.1,0.0,0.47800000000000004,17.8,19.6
Patrick Ewing,2008,43.0,7.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.684210526315789,3.789473684210526,3.789473684210526,-5.6,-3.4,0.222,19.5,12.9
Ante Tomić,2008,44.0,,,,,,,,,,,,,,,,,
Goran Dragić,2008,45.0,946.0,13.276215644820295,4.654968287526429,0.5602536997885835,1.0,1.0,0.0,0.3615215341087708,1.616998008045932,17.671679100105457,6.193805413428114,3.959535991875952,1.0505604811936102,-0.6086044604147951,0.5545966488302152,23.249314533453113,15.580185915713004
Trent Plaisted,2008,46.0,,,,,,,,,,,,,,,,,
Henry Walker,2008,47.0,181.0,5.960773480662984,0.8502762430939226,0.19337016574585636,0.0,0.0,0.0,0.36893203883495146,2.2679045092838197,12.879310344827585,1.8262599469496021,4.786472148541114,-1.536074270557029,-0.22493368700265248,0.5746936339522546,16.18395225464191,13.168567639257295
Malik Hairston,2008,48.0,62.0,2.390322580645161,0.44516129032258067,0.0,0.0,0.0,0.0,0.16666666666666666,0.15254237288135594,11.364406779661017,2.211864406779661,5.872881355932203,-2.692584745762712,0.7925847457627119,0.5303707627118643,16.30614406779661,13.528601694915254
Richard Hendrix,2008,49.0,,,,,,,,,,,,,,,,,
DeVon Hardin,2008,50.0,,,,,,,,,,,,,,,,,
Shan Foster,2008,51.0,,,,,,,,,,,,,,,,,
Darnell Jackson,2008,52.0,138.0,2.232608695652174,0.17971014492753626,0.028985507246376812,0.0,0.0,0.0,0.23529411764705882,0.13859480269489893,10.671799807507218,0.9008662175168431,7.033686236766122,-4.2955726660250235,-0.890567853705486,0.48526660250240616,15.711838306063523,13.714051973051012
Tadija Dragićević,2008,53.0,,,,,,,,,,,,,,,,,
Maarty Leunen,2008,54.0,,,,,,,,,,,,,,,,,
Mike Taylor,2008,55.0,51.0,5.7,2.1,0.09803921568627451,0.0,0.0,0.0,0.325,0.6070038910505836,13.494163424124514,4.9494163424124515,4.062256809338521,-4.1,-1.1,0.477,22.2,19.4
Sasha Kaun,2008,56.0,25.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.715789473684211,1.1368421052631579,9.852631578947369,-3.3,0.5,0.527,13.7,24.3
James Gist,2008,57.0,,,,,,,,,,,,,,,,,
Joe Crawford,2008,58.0,2.0,4.5,0.5,0.0,0.0,0.0,0.0,0.25,1.565217391304348,14.08695652173913,1.565217391304348,6.260869565217392,-2.5,-0.2,0.41400000000000003,20.6,0.0
Deron Washington,2008,59.0,,,,,,,,,,,,,,,,,
Semih Erden,2008,60.0,69.0,3.7971014492753623,0.41884057971014493,0.2463768115942029,0.0,0.0,0.0,0.0,0.0,10.163793103448276,1.125,7.370689655172414,-4.6000000000000005,0.9540948275862069,0.5732640086206897,14.022952586206896,18.005818965517243
Blake Griffin,2009,1.0,765.0,18.958562091503268,4.003921568627451,0.9045751633986928,5.0,6.0,0.0,0.3282489322757779,0.7942913385826772,21.426673228346456,4.510334645669292,9.019192913385826,3.1273375984251968,0.21387795275590551,0.5589805200131234,26.840136975065622,11.713160269028872
Hasheem Thabeet,2009,2.0,224.0,2.1629464285714284,0.140625,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,7.377174374204497,0.412388629613916,9.087823504454816,-4.361858294442088,1.6717013152312263,0.5827933814170556,10.14925753075944,23.24297836232499
James Harden,2009,3.0,1072.0,24.14729477611941,7.118656716417911,0.8003731343283582,7.0,10.0,0.0,0.3637713437268003,2.8434032721704323,25.03452166671144,7.378341348091234,5.819305268248126,5.669744512801224,0.8384923300110146,0.6084753512613169,29.382618273648017,15.493807592080165
Tyreke Evans,2009,4.0,594.0,15.739562289562288,4.805050505050505,0.7171717171717171,0.0,0.0,0.0,0.32299741602067183,0.9867339107553996,18.44600372766144,5.628330226948799,5.367832474509374,1.1051474619011072,-0.2626795307532069,0.5171692796842451,25.63377919087819,14.143016116653875
Ricky Rubio,2009,5.0,698.0,10.844269340974213,7.399426934097419,0.8638968481375359,0.0,0.0,0.0,0.32351447435246317,1.1081472890692954,13.169034502754421,8.976514931864308,4.923166135111627,-0.3369189136947908,0.8821929061563738,0.5105532038271964,19.40941335652846,19.375369672368805
Jonny Flynn,2009,6.0,163.0,9.232515337423314,3.879141104294478,0.5521472392638037,0.0,0.0,0.0,0.33810888252148996,1.1364365971107544,14.484751203852328,6.10593900481541,2.956661316211878,-1.6708667736757623,-2.323568753344034,0.4857017121455324,22.255885500267517,20.313349384697695
Stephen Curry,2009,7.0,956.0,24.769351464435147,6.389748953974895,0.9937238493723849,9.0,10.0,0.0,0.42555366269165246,4.122238181095866,26.038199431592457,6.731778871130397,4.96054762705131,6.228429544968371,0.24566818445741523,0.6220951013048925,28.99170002750359,13.843911010604163
Jordan Hill,2009,8.0,409.0,7.89633251833741,0.7946210268948656,0.293398533007335,0.0,0.0,0.0,0.13636363636363635,0.014040561622464899,15.126365054602184,1.5070202808112325,11.180967238689547,-0.959139365574623,-1.0086973478939156,0.5290997139885596,20.058385335413412,12.307410296411856
DeMar DeRozan,2009,9.0,1110.0,21.246486486486486,4.074504504504504,0.9891891891891892,3.0,6.0,0.0,0.2964824120603015,0.4970358814352574,22.073634945397817,4.237441497659907,4.59594383775351,1.5976859074362975,-0.6864690587623505,0.5540203328133125,27.31627145085803,9.699914196567862
Brandon Jennings,2009,10.0,555.0,14.058918918918922,5.657117117117117,0.772972972972973,0.0,0.0,0.0,0.34516616314199394,1.9534552362859179,16.672761814295892,6.734504868202327,3.545713607219188,1.3434457373545476,-0.5378294941819046,0.49507812871052004,23.870737354547614,13.420986701496082
Terrence Williams,2009,11.0,153.0,7.082352941176471,2.407843137254902,0.058823529411764705,0.0,0.0,0.0,0.31693989071038253,0.7145790554414785,13.367556468172484,4.484599589322382,6.714579055441479,-2.1095824777549623,-0.7297056810403832,0.4677036276522929,21.624572210814513,15.996509240246406
Gerald Henderson,2009,12.0,535.0,11.184859813084111,1.8945794392523367,0.6224299065420561,0.0,0.0,0.0,0.32677165354330706,0.6470333477695972,15.557384148982244,2.6219142485924642,4.459073191857947,-1.237029016890429,-0.6142269380684279,0.5158592464270246,21.13523170203551,9.919185794716327
Tyler Hansbrough,2009,13.0,428.0,6.735747663551402,0.43598130841121496,0.11682242990654206,0.0,0.0,0.0,0.13636363636363635,0.01493156366652841,14.339278307756118,0.9008710078805475,8.99875570302779,-1.1917185123738423,-0.8155398866307203,0.5333879441448914,19.03571132310245,10.508640951195906
Earl Clark,2009,14.0,261.0,4.367432950191572,0.5015325670498085,0.20689655172413793,0.0,0.0,0.0,0.328,0.8132231404958677,11.28595041322314,1.3289256198347108,7.715702479338843,-2.915840220385675,0.1157851239669421,0.46594545454545455,17.366308539944903,12.561542699724516
Austin Daye,2009,15.0,293.0,5.212627986348123,0.7382252559726963,0.09897610921501707,0.0,0.0,0.0,0.3514018691588785,1.637947725072604,13.260406582768635,1.8470474346563408,6.656340755082285,-1.9255808325266215,-0.09254598257502418,0.5040290416263311,19.28809293320426,11.776597289448208
James Johnson,2009,16.0,774.0,7.508268733850128,2.071834625322998,0.313953488372093,0.0,0.0,0.0,0.30047318611987384,0.8835351713475909,13.501159494975521,3.724297861375934,6.284462767328009,-1.0683393455295027,1.4523834063385728,0.5374068539036331,18.540150734346824,16.129277248131924
Jrue Holiday,2009,17.0,975.0,16.14625641025641,6.3627692307692305,0.916923076923077,0.0,2.0,6.0,0.37085757652415885,1.635755021076122,17.558145301264567,6.919042896107117,4.546863377138607,1.5058889164393752,0.13344594594594594,0.5452177349367716,23.11698487478304,15.35354884701215
